absorb_side,center_ratio,it_left,it_right,max_actual_bond,max_bond,max_entropy,max_links,max_required_bond,mean_entropy,mean_required_bond,num_tensors,stage,step,time,total_elems,total_links,total_shapes,u_consumed,u_consumed_total
left,0.5,80,8,64,64,5.999999999565146,4,64,3.55571676075034,15.478260869565217,24,absorbing,88,7.5289787501096725,24672,94,808,0,0
left,0.5,81,8,64,64,5.999999999565147,4,64,3.55571676075034,15.478260869565217,24,absorbing,89,7.584476542193443,24672,94,808,0,0
left,0.5,82,8,64,64,5.999999999565146,4,64,3.5557167607503404,15.478260869565217,24,absorbing,90,7.639123334083706,24672,94,808,0,0
left,0.5,83,8,64,64,5.999999999565148,4,64,3.4696669830731492,15.130434782608695,24,absorbing,91,7.694499667268246,23968,94,792,0,0
left,0.5,84,8,64,64,5.999999999565146,4,64,3.469666983073149,15.130434782608695,24,absorbing,92,7.748257250059396,23968,94,792,0,0
left,0.5,85,8,64,64,5.999999999565148,4,64,3.400063661529127,14.608695652173912,24,absorbing,93,7.801756250206381,23200,94,768,0,0
left,0.5,86,8,64,64,5.999999999565146,4,64,3.3973851305393374,14.608695652173912,24,absorbing,94,7.8545874170959,23200,94,768,0,0
left,0.5,87,8,64,64,5.999999999565146,4,64,3.353906885298784,14.434782608695652,24,absorbing,95,7.981113542336971,23072,94,760,0,0
left,0.5,88,8,64,64,5.999999999565147,4,64,3.3539068852987843,14.434782608695652,24,absorbing,96,8.035326375160366,23072,94,760,0,0
left,0.5,89,8,64,64,5.999999999565146,4,64,3.353906885298784,14.434782608695652,24,absorbing,97,8.08794187521562,23072,94,760,0,0
left,0.5,90,8,64,64,5.999999999565147,4,64,3.3539068852987843,14.434782608695652,24,absorbing,98,8.140412584412843,23072,94,760,0,0
left,0.5,91,8,64,64,5.999999999565147,4,64,3.3539068852987843,14.434782608695652,24,absorbing,99,8.191580125130713,23072,94,760,0,0
right,0.5,91,9,64,64,5.999999999565147,4,64,3.3973851593935995,14.782608695652174,24,absorbing,100,8.225255249999464,23840,94,776,0,0
right,0.5,91,10,64,64,5.999999999565148,4,64,3.3539068991398056,14.434782608695652,24,absorbing,101,8.256869125179946,23648,94,760,0,0
right,0.5,91,11,32,32,4.999999999969909,4,32,3.295581547691646,12.521739130434783,24,absorbing,102,8.289285125210881,17760,94,672,0,0
right,0.5,91,12,64,64,5.999999999185548,4,64,3.6434043503368105,17.217391304347824,24,absorbing,103,8.32048208406195,28704,94,888,0,0
right,0.5,91,13,64,64,5.999999999620134,4,64,3.962624163462446,22.608695652173914,24,absorbing,104,8.367808167356998,65248,94,1136,0,0
right,0.5,91,14,64,64,5.999999999620133,4,64,4.110779939015157,25.91304347826087,24,absorbing,105,8.42828958434984,84128,94,1288,0,0
right,0.5,91,15,64,64,5.999999999620133,4,64,4.200600809943142,28.17391304347826,24,absorbing,106,8.495693625416607,100000,94,1392,0,0
right,0.5,91,16,64,64,5.999999999620133,4,64,4.200600809943142,28.17391304347826,24,absorbing,107,8.56536391703412,100000,94,1392,0,0
right,0.5,91,17,64,64,5.999999999620133,4,64,4.200600710859406,28.17391304347826,24,absorbing,108,8.637478250078857,100000,94,1392,0,0
right,0.5,91,18,64,64,5.999999999620133,4,64,4.200600710859406,28.17391304347826,24,absorbing,109,8.708988792262971,100000,94,1392,0,0
right,0.5,91,19,64,64,5.999999999620133,4,64,4.200600710884295,28.17391304347826,24,absorbing,110,8.78642108431086,100000,94,1392,0,0
right,0.5,91,20,64,64,5.999999999620133,4,64,4.272897290568558,29.565217391304348,24,absorbing,111,8.857948459219187,106144,94,1456,0,0
right,0.5,91,21,64,64,5.999999999620133,4,64,4.272897290568558,29.565217391304348,24,absorbing,112,8.931622709147632,106144,94,1456,0,0
right,0.5,91,22,64,64,5.999999999620133,4,64,4.272897290568558,29.565217391304348,24,absorbing,113,9.004287959076464,106144,94,1456,0,0
right,0.5,91,23,64,64,5.999999999620133,4,64,4.236058069479201,29.565217391304348,24,absorbing,114,9.085307917091995,106144,94,1456,0,0
right,0.5,91,24,64,64,5.999999999620133,4,64,4.211582176088179,29.565217391304348,24,absorbing,115,9.159028084017336,106144,94,1456,0,0
right,0.5,91,25,64,64,5.999999999620133,4,64,4.215950019103465,29.91304347826087,24,absorbing,116,9.232285500038415,108192,94,1472,0,0
right,0.5,91,26,64,64,5.999999999620132,4,64,4.215950019103464,29.91304347826087,24,absorbing,117,9.305332750082016,108192,94,1472,0,0
right,0.5,91,27,64,64,5.999999999620133,4,64,4.215950019103464,29.91304347826087,24,absorbing,118,9.37884887540713,108192,94,1472,0,0
right,0.5,91,28,64,64,5.999999946150942,4,64,4.216166122551059,30.130434782608695,24,absorbing,119,9.456446542404592,111536,94,1494,0,0
right,0.5,91,29,64,64,5.999999890000965,4,64,4.215825397410626,29.91304347826087,24,absorbing,120,9.532313875388354,109408,94,1482,0,0
right,0.5,91,30,64,64,5.999999826330803,4,64,4.215488476288895,29.695652173913043,24,absorbing,121,9.607783917337656,107408,94,1470,0,0
right,0.5,91,31,64,64,5.999999528386947,4,64,4.2549146601587085,29.91304347826087,24,absorbing,122,9.686626584269106,109356,94,1486,0,0
right,0.5,91,32,64,64,5.999999666560548,4,64,4.2649318705879455,30.26086956521739,24,absorbing,123,9.770827417261899,111912,94,1502,0,0
right,0.5,91,33,64,64,5.999999914006013,4,64,4.264454339454235,29.869565217391305,24,absorbing,124,9.862223334144801,108672,94,1484,0,0
right,0.5,91,34,64,64,5.999999972162382,4,64,4.292367016915323,29.82608695652174,24,absorbing,125,9.940807417035103,107168,94,1480,0,0
right,0.5,91,35,64,64,5.999999981223667,4,64,4.304002731903906,30.26086956521739,24,absorbing,126,10.02003020932898,108448,94,1488,0,0
right,0.5,91,36,64,64,5.999999980557284,4,64,4.271412040022381,29.565217391304348,24,absorbing,127,10.103467417415231,103328,94,1456,0,0
right,0.5,91,37,64,64,5.9999999805821425,4,64,4.1520020819223005,26.782608695652176,24,absorbing,128,10.175793709233403,83872,94,1328,0,0
right,0.5,91,38,64,64,5.999999980565294,4,64,4.032602097910297,24.52173913043478,24,absorbing,129,10.23806191701442,67360,94,1224,0,0
right,0.5,91,39,64,64,5.999999980565298,4,64,3.961690169918885,24.0,24,absorbing,130,10.292682750150561,66400,94,1200,0,0
right,0.5,91,40,64,64,5.999999970784701,4,64,4.044959313522409,25.73913043478261,24,absorbing,131,10.357417334336787,72160,94,1280,0,0
right,0.5,91,41,64,64,5.999999817017895,4,64,4.114465531118612,27.82608695652174,24,absorbing,132,10.425907250028104,81888,94,1376,0,0
right,0.5,91,42,64,64,5.999999817017894,4,64,4.131835968371067,27.82608695652174,24,absorbing,133,10.485429584048688,81888,94,1376,0,0
right,0.5,91,43,64,64,5.999999804633884,4,64,4.128091926442606,28.434782608695652,24,absorbing,134,10.563825792167336,88032,94,1408,0,0
right,0.5,91,44,64,64,5.999994411005106,4,64,4.239895035841654,27.652173913043477,24,absorbing,135,10.637567750178277,93856,94,1496,0,0
right,0.5,91,45,64,64,5.999994411007923,4,64,4.205180776097476,27.652173913043477,24,absorbing,136,10.72312654228881,76448,94,1368,0,0
right,0.5,91,46,64,64,5.999994510205535,4,64,4.222616095820888,28.347826086956523,24,absorbing,137,10.784547958988696,80288,94,1400,0,0
right,0.5,91,47,64,64,5.999994526582732,4,64,4.367261714491549,30.956521739130434,24,absorbing,138,10.854489334393293,102048,94,1520,0,0
right,0.5,91,48,64,64,5.999994715287006,4,64,4.390258053584227,30.782608695652176,24,absorbing,139,10.944605875294656,103712,94,1516,0,0
right,0.5,91,49,64,64,5.999994713699653,4,64,4.36406980525476,29.304347826086957,24,absorbing,140,11.03645379235968,91040,94,1448,0,0
right,0.5,91,50,64,64,5.9243316319513735,4,64,4.277064117211791,27.130434782608695,24,absorbing,141,11.10108358412981,84512,94,1348,0,0
right,0.5,91,51,64,64,5.999994714119248,4,64,4.408972299398323,31.304347826086957,24,absorbing,142,11.1721743340604,114848,94,1536,0,0
right,0.5,91,52,64,64,5.9999913020662685,4,64,4.381273729535266,28.52173913043478,24,absorbing,143,11.297537667211145,114336,94,1534,0,0
right,0.5,91,53,64,64,5.999991309340342,4,64,4.468769993934304,30.608695652173914,24,absorbing,144,11.428807000163943,109728,94,1504,0,0
right,0.5,91,54,64,64,5.999990168519143,4,64,3.9332904597669973,23.91304347826087,24,absorbing,145,11.533853334374726,89976,94,1406,0,0
right,0.5,91,55,64,64,5.999989686554125,4,64,4.019278498462587,25.347826086956523,24,absorbing,146,11.611411542166024,69792,94,1264,0,0
right,0.5,91,56,64,64,5.9999887741483064,4,64,4.019203077368008,26.08695652173913,24,absorbing,147,11.682809084188193,78024,94,1306,0,0
right,0.5,91,57,64,64,5.999988394346764,4,64,4.019799945863537,26.73913043478261,24,absorbing,148,11.743153459392488,78352,94,1328,0,0
right,0.5,91,58,64,64,5.999987518228785,4,64,4.062749700031043,27.130434782608695,24,absorbing,149,11.808310416992754,83552,94,1354,0,0
right,0.5,91,59,64,64,5.999986512748426,4,64,4.147481708551982,27.08695652173913,24,absorbing,150,11.893126042094082,87008,94,1376,0,0
right,0.5,91,60,64,64,5.999999227581562,4,64,3.9411702842680207,23.608695652173914,24,absorbing,151,11.987414584029466,68896,94,1246,0,0
right,0.5,91,61,64,64,5.999998444037038,4,64,3.9830446532565684,22.869565217391305,24,absorbing,152,12.053690459113568,58552,94,1188,0,0
right,0.5,91,62,64,64,5.999997632792173,4,64,3.982118044961516,22.0,24,absorbing,153,12.100501292385161,51656,94,1130,0,0
right,0.5,91,63,64,64,5.99999763275366,4,64,3.98222196654538,22.0,24,absorbing,154,12.148644417058676,49408,94,1108,0,0
right,0.5,91,64,64,64,5.99999763275366,4,64,4.037782489216197,23.73913043478261,24,absorbing,155,12.196314292028546,59136,94,1188,0,0
right,0.5,91,65,64,64,5.99999763275366,4,64,4.037782439243309,23.73913043478261,24,absorbing,156,12.245102334301919,59136,94,1188,0,0
right,0.5,91,66,64,64,5.999997632753661,4,64,4.037782439243339,23.73913043478261,24,absorbing,157,12.294210834428668,59136,94,1188,0,0
right,0.5,91,67,64,64,5.999997632753661,4,64,4.037782439243329,23.73913043478261,24,absorbing,158,12.342891375068575,59136,94,1188,0,0
right,0.5,91,68,64,64,5.99999763275366,4,64,4.020396332494983,23.73913043478261,24,absorbing,159,12.390771334059536,59136,94,1188,0,0
right,0.5,91,69,64,64,5.99999763275366,4,64,4.081207929909593,24.26086956521739,24,absorbing,160,12.446763292420655,61440,94,1212,0,0
right,0.5,91,70,64,64,5.995489685744502,4,64,4.189916950293582,26.695652173913043,24,absorbing,161,12.502743709366769,77312,94,1324,0,0
right,0.5,91,71,64,64,5.995489685744502,4,64,4.189916948920783,26.695652173913043,24,absorbing,162,12.556812917347997,77312,94,1324,0,0
right,0.5,91,72,64,64,5.995489685744502,4,64,4.172625134415181,26.695652173913043,24,absorbing,163,12.613853250164539,77312,94,1324,0,0
right,0.5,91,73,64,64,5.995489685744502,4,64,4.211904252477446,27.391304347826086,24,absorbing,164,12.67423141701147,79872,94,1356,0,0
right,0.5,91,74,64,64,5.995489683723166,4,64,4.298890448394594,28.608695652173914,24,absorbing,165,12.746108500286937,88288,94,1412,0,0
right,0.5,91,75,64,64,5.975714100442112,4,64,4.280326945756759,28.52173913043478,24,absorbing,166,12.820580624975264,87728,94,1410,0,0
right,0.5,91,76,64,64,5.975704396431268,4,64,4.292983640579498,28.82608695652174,24,absorbing,167,12.89171445928514,91104,94,1424,0,0
right,0.5,91,77,64,64,5.975654061024448,4,64,4.29287248101372,28.782608695652176,24,absorbing,168,12.962694250047207,90896,94,1422,0,0
right,0.5,91,78,64,64,5.928727978337477,4,64,4.2073205279477,28.52173913043478,24,absorbing,169,13.053160417359322,91064,94,1414,0,0
right,0.5,91,79,64,64,5.9958273551872745,4,64,3.852973534841189,20.26086956521739,24,absorbing,170,13.13788904203102,63488,94,1156,0,0
right,0.5,91,80,64,64,5.99582731174955,4,64,3.8753537791001014,21.304347826086957,24,absorbing,171,13.20373404212296,48640,94,1076,0,0
right,0.5,91,81,64,64,5.995827311749551,4,64,3.8753537791001014,21.304347826086957,24,absorbing,172,13.245570542290807,48640,94,1076,0,0
right,0.5,91,82,64,64,5.995827311749547,4,64,3.8970335387799446,21.652173913043477,24,absorbing,173,13.288915834389627,51200,94,1092,0,0
right,0.5,91,83,64,64,5.995827311749547,4,64,3.897092908017666,21.652173913043477,24,absorbing,174,13.334044084418565,51200,94,1092,0,0
right,0.5,91,84,64,64,5.999298866948242,4,64,3.918860927969844,22.347826086956523,24,absorbing,175,13.392036334145814,57344,94,1124,0,0
right,0.5,91,85,64,64,5.9992988669482425,4,64,3.9015508691784144,22.347826086956523,24,absorbing,176,13.445364917162806,57344,94,1124,0,0
right,0.5,91,86,64,64,5.9992988669482425,4,64,3.9015508691784144,22.347826086956523,24,absorbing,177,13.493123209103942,57344,94,1124,0,0
right,0.5,91,87,64,64,5.999298866948242,4,64,3.9015508691784144,22.347826086956523,24,absorbing,178,13.539407167118043,57344,94,1124,0,0
right,0.5,91,88,64,64,5.5976956651861,4,64,3.8581030477958724,20.956521739130434,24,absorbing,179,13.592250959016383,45056,94,1060,0,0
right,0.5,91,89,64,64,5.597695665186101,4,64,3.8581030477958724,20.956521739130434,24,absorbing,180,13.631998584140092,45056,94,1060,0,0
right,0.5,91,90,64,64,5.5976956651861,4,64,3.8581030477958724,20.956521739130434,24,absorbing,181,13.672664500307292,45056,94,1060,0,0
right,0.5,91,91,64,64,5.5976956651861,4,64,3.8581030477958724,20.956521739130434,24,absorbing,182,13.712297959253192,45056,94,1060,0,0
right,0.5,91,92,64,64,5.995827059434747,4,64,3.875413108415379,20.956521739130434,24,absorbing,183,13.753064542077482,45056,94,1060,0,0
right,0.5,91,93,64,64,5.995827059434747,4,64,3.875383424230154,20.956521739130434,24,absorbing,184,13.802714250050485,45056,94,1060,0,0
right,0.5,91,94,64,64,5.995827059434747,4,64,3.8753834242301526,20.956521739130434,24,absorbing,185,13.843801500275731,45056,94,1060,0,0
right,0.5,91,95,64,64,5.995827059434746,4,64,3.8754131084153784,20.956521739130434,24,absorbing,186,13.893690334167331,45056,94,1060,0,0
right,0.5,91,96,64,64,5.995827059434747,4,64,3.8580598843475764,20.956521739130434,24,absorbing,187,13.935604584403336,45056,94,1060,0,0
right,0.5,91,97,64,64,5.995827059434747,4,64,3.8580598843475764,20.956521739130434,24,absorbing,188,13.974516542162746,45056,94,1060,0,0
right,0.5,91,98,64,64,5.995827059434747,4,64,3.858059884347577,20.956521739130434,24,absorbing,189,14.013251542113721,45056,94,1060,0,0
right,0.5,91,99,64,64,5.995827059434746,4,64,3.8319348444992216,20.26086956521739,24,absorbing,190,14.054226084146649,40960,94,1028,0,0
right,0.5,91,100,64,64,5.9958270594322745,4,64,3.8740289384154933,20.26086956521739,24,absorbing,191,14.092842084355652,40960,94,1028,0,0
right,0.5,91,101,64,64,5.995827059432274,4,64,3.874028941464615,20.26086956521739,24,absorbing,192,14.133203125093132,40960,94,1028,0,0
right,0.5,91,102,64,64,5.99582679476062,4,64,3.8305506433964323,19.565217391304348,24,absorbing,193,14.178833042271435,35840,94,996,0,0
right,0.5,91,103,32,32,4.999999854197879,4,32,3.769773607568387,18.17391304347826,24,absorbing,194,14.215016500093043,31744,94,932,0,0
right,0.5,91,104,32,32,4.999999854197879,4,32,3.7697736075683284,18.17391304347826,24,absorbing,195,14.249372334219515,31744,94,932,0,0
right,0.5,91,105,32,32,4.999999854197878,4,32,3.7697736075683284,18.17391304347826,24,absorbing,196,14.282327709253877,31744,94,932,0,0
right,0.5,91,106,32,32,4.999999854197879,4,32,3.7697736075683284,18.17391304347826,24,absorbing,197,14.314868584275246,31744,94,932,0,0
right,0.5,91,107,32,32,4.999999854197879,4,32,3.708996571969,17.82608695652174,24,absorbing,198,14.350486000068486,30208,94,916,0,0
right,0.5,91,108,32,32,4.999999858373188,4,32,3.6829399129159794,17.130434782608695,24,absorbing,199,14.385155917145312,28672,94,884,0,0
right,0.5,91,109,32,32,4.999999858373188,4,32,3.700242113918549,17.130434782608695,24,absorbing,200,14.418818000238389,28672,94,884,0,0
right,0.5,91,110,32,32,4.99999985837319,4,32,3.700242113918549,17.130434782608695,24,absorbing,201,14.451829875353724,28672,94,884,0,0
right,0.5,91,111,32,32,4.999999858367787,4,32,3.700237851915514,17.47826086956522,24,absorbing,202,14.485833834391087,28928,94,900,0,0
right,0.5,91,112,32,32,4.999999859768627,4,32,3.656822242054026,17.130434782608695,24,absorbing,203,14.52085745939985,27392,94,884,0,0
right,0.5,91,113,32,32,4.999999859768627,4,32,3.656822242054026,17.130434782608695,24,absorbing,204,14.553933124989271,27392,94,884,0,0
right,0.5,91,114,32,32,4.999999859768627,4,32,3.656822242054026,17.130434782608695,24,absorbing,205,14.585860417224467,27392,94,884,0,0
right,0.5,91,115,32,32,4.999999859768627,4,32,3.700178412965019,17.47826086956522,24,absorbing,206,14.618702375330031,28928,94,900,0,0
right,0.5,91,116,32,32,4.999999859768627,4,32,3.7001784129650197,17.47826086956522,24,absorbing,207,14.653221459127963,28928,94,900,0,0
right,0.5,91,117,32,32,4.999999859768626,4,32,3.700178412965019,17.47826086956522,24,absorbing,208,14.685601542238146,28928,94,900,0,0
right,0.5,91,118,32,32,4.999999859768627,4,32,3.7437160650580146,17.82608695652174,24,absorbing,209,14.71838083397597,30208,94,916,0,0
right,0.5,91,119,32,32,4.999999859768613,4,32,3.7002971952972046,17.130434782608695,24,absorbing,210,14.752295792102814,28160,94,884,0,0
right,0.5,91,120,32,32,4.999999859768614,4,32,3.656941024386083,16.782608695652176,24,absorbing,211,14.784970459062606,27136,94,868,0,0
right,0.5,91,121,32,32,4.999999859768614,4,32,3.6569449624838803,16.782608695652176,24,absorbing,212,14.816746292170137,27136,94,868,0,0
right,0.5,91,122,32,32,4.999999859768607,4,32,3.613526092825454,16.608695652173914,24,absorbing,213,14.848260000348091,26624,94,860,0,0
right,0.5,91,123,32,32,4.999999859768607,4,32,3.613526092825454,16.608695652173914,24,absorbing,214,14.879716292023659,26624,94,860,0,0
right,0.5,91,124,32,32,4.999999859768607,4,32,3.6135227133097025,16.608695652173914,24,absorbing,215,14.911263209301978,26624,94,860,0,0
right,0.5,91,125,32,32,4.999999859768607,4,32,3.6135227133097025,16.608695652173914,24,absorbing,216,14.941907500382513,26624,94,860,0,0
,0.55,,,1,1,-0.0,4,1,0.0,1.0,24,start,0,0.0,96,94,142,,
left,0.55,1,0,1,1,-0.0,4,1,0.0,1.0,24,absorbing,1,0.4588713748380542,96,94,142,0,0
left,0.55,2,0,4,4,2.0,4,4,0.08695652173913043,1.1304347826086956,24,absorbing,2,0.4956262498162687,120,94,148,0,0
left,0.55,3,0,4,4,2.0,4,4,0.34782608695652173,1.5217391304347827,24,absorbing,3,0.5320303328335285,228,94,166,0,0
right,0.55,3,1,4,4,2.0,4,4,0.2608695652173913,1.391304347826087,24,absorbing,4,0.5683369170874357,204,94,160,0,0
left,0.55,4,1,4,4,2.0,4,4,0.2608695652173913,1.391304347826087,24,absorbing,5,0.6053219167515635,204,94,160,0,0
right,0.55,4,2,4,4,2.0,4,4,0.4782608695652174,1.6956521739130435,24,absorbing,6,0.6422951249405742,296,94,174,0,0
left,0.55,5,2,4,4,2.0000000000000004,4,4,0.7391304347826086,2.0869565217391304,24,absorbing,7,0.6788414581678808,416,94,192,0,0
right,0.55,5,3,4,4,2.0,4,4,1.0,2.4782608695652173,24,absorbing,8,0.7163037080317736,596,94,210,0,0
right,0.55,5,4,4,4,2.0,4,4,1.0,2.4782608695652173,24,absorbing,9,0.7534970827400684,596,94,210,0,0
right,0.55,5,5,8,8,3.0,4,8,1.0,2.5652173913043477,24,absorbing,10,0.7909666667692363,708,94,214,0,0
left,0.55,6,5,8,8,3.0,4,8,1.0869565217391304,2.6956521739130435,24,absorbing,11,0.8276004581712186,756,94,220,0,0
right,0.55,6,6,8,8,3.0,4,8,1.1304347826086956,2.8260869565217392,24,absorbing,12,0.8645917917601764,780,94,226,0,0
right,0.55,6,7,8,8,3.0,4,8,1.2608695652173914,3.130434782608696,24,absorbing,13,0.9011506671085954,984,94,240,0,0
left,0.55,7,7,8,8,3.0,4,8,1.173913043478261,3.0,24,absorbing,14,0.9380638329312205,1008,94,234,0,0
right,0.55,7,8,8,8,3.0,4,8,1.2608695652173914,3.130434782608696,24,absorbing,15,0.9752715420909226,1176,94,240,0,0
left,0.55,8,8,8,8,3.0,4,8,1.4174294128089329,3.5217391304347827,24,absorbing,16,1.0129226250573993,1372,94,258,0,0
left,0.55,9,8,16,16,4.0,4,16,1.6782989780263242,4.434782608695652,24,absorbing,17,1.0508038750849664,2392,94,300,0,0
right,0.55,9,9,32,32,5.0,4,32,1.8956902823741504,6.086956521739131,24,absorbing,18,1.0898066251538694,4528,94,376,0,0
left,0.55,10,9,32,32,5.0,4,32,2.026125064982846,7.478260869565218,24,absorbing,19,1.1311980420723557,8112,94,440,0,0
left,0.55,11,9,32,32,5.0,4,32,2.0261250251643523,7.478260869565218,24,absorbing,20,1.1752488748170435,8112,94,440,0,0
left,0.55,12,9,32,32,5.0,4,32,2.1130815469034827,7.608695652173913,24,absorbing,21,1.219089874997735,8172,94,446,0,0
left,0.55,13,9,32,32,5.0,4,32,2.217391304347826,7.739130434782608,24,absorbing,22,1.2625972498208284,8232,94,452,0,0
left,0.55,14,9,32,32,5.0,4,32,2.391304347826087,8.391304347826088,24,absorbing,23,1.3050603331066668,8676,94,482,0,0
left,0.55,15,9,32,32,5.0,4,32,2.608695652173913,9.08695652173913,24,absorbing,24,1.3476860420778394,9728,94,514,0,0
left,0.55,16,9,32,32,5.0,4,32,2.739130434782609,9.782608695652174,24,absorbing,25,1.3912119171582162,10976,94,546,0,0
left,0.55,17,9,32,32,5.0,4,32,2.739130434782609,9.782608695652174,24,absorbing,26,1.4371695001609623,10976,94,546,0,0
left,0.55,18,9,32,32,5.0,4,32,2.8260869565217392,10.304347826086957,24,absorbing,27,1.4837422501295805,11936,94,570,0,0
left,0.55,19,9,32,32,5.0,4,32,2.9130434782608696,10.826086956521738,24,absorbing,28,1.5286402921192348,13472,94,594,0,0
right,0.55,19,10,32,32,5.0,4,32,2.9565217391304346,11.173913043478262,24,absorbing,29,1.5769806667231023,16032,94,610,0,0
right,0.55,19,11,64,64,6.0,4,64,3.0434782608695654,13.26086956521739,24,absorbing,30,1.6284607499837875,22176,94,706,0,0
left,0.55,20,11,64,64,6.0,4,64,3.0869565217391304,14.652173913043478,24,absorbing,31,1.6926695830188692,28320,94,770,0,0
left,0.55,21,11,64,64,6.0,4,64,3.130427404289628,16.043478260869566,24,absorbing,32,1.7777792499400675,39072,94,834,0,0
left,0.55,22,11,64,64,6.000000000000001,4,64,3.130427404289628,16.043478260869566,24,absorbing,33,1.8526966669596732,39072,94,834,0,0
left,0.55,23,11,64,64,6.000000000000001,4,64,3.130427404289629,16.043478260869566,24,absorbing,34,1.9283150001429021,39072,94,834,0,0
left,0.55,24,11,64,64,6.0,4,64,3.217383926028759,18.130434782608695,24,absorbing,35,2.0043631670996547,45216,94,930,0,0
left,0.55,25,11,64,64,6.0,4,64,3.2173672219000453,18.130434782608695,24,absorbing,36,2.0852927500382066,45216,94,930,0,0
left,0.55,26,11,64,64,6.0,4,64,3.304323743639176,18.652173913043477,24,absorbing,37,2.1647791247814894,46176,94,954,0,0
left,0.55,27,11,64,64,6.000000000000001,4,64,3.4347585262478715,20.782608695652176,24,absorbing,38,2.251398874912411,61568,94,1052,0,0
left,0.55,28,11,64,64,6.000000000000001,4,64,3.4347464861458348,20.782608695652176,24,absorbing,39,2.3451241669245064,61568,94,1052,0,0
left,0.55,29,11,64,64,6.000000000000001,4,64,3.4347464861458348,20.782608695652176,24,absorbing,40,2.438309291843325,61568,94,1052,0,0
left,0.55,30,11,64,64,6.0,4,64,3.4349700285972755,20.782608695652176,24,absorbing,41,2.532999500166625,61560,94,1054,0,0
left,0.55,31,11,64,64,6.0,4,64,3.5218941112368385,21.304347826086957,24,absorbing,42,2.627730874810368,62448,94,1076,0,0
left,0.55,32,11,64,64,6.000000000000001,4,64,3.5218892909708557,21.304347826086957,24,absorbing,43,2.7273924169130623,62520,94,1078,0,0
left,0.55,33,11,64,64,6.0,4,64,3.5218510739331825,21.304347826086957,24,absorbing,44,2.824756875168532,62448,94,1076,0,0
left,0.55,34,11,64,64,6.0,4,64,3.565337594140015,21.391304347826086,24,absorbing,45,2.920131958089769,62528,94,1080,0,0
left,0.55,35,11,64,64,6.0,4,64,3.65229032524834,21.91304347826087,24,absorbing,46,3.016068167053163,62912,94,1104,0,0
left,0.55,36,11,64,64,6.000000000000001,4,64,3.6522874678030597,21.91304347826087,24,absorbing,47,3.11304649990052,63168,94,1110,0,0
left,0.55,37,11,64,64,6.0,4,64,3.6521663177142174,21.82608695652174,24,absorbing,48,3.211909791920334,62880,94,1102,0,0
left,0.55,38,11,64,64,6.0,4,64,3.6521663231787356,21.82608695652174,24,absorbing,49,3.31336099980399,62752,94,1100,0,0
left,0.55,39,11,64,64,6.0,4,64,3.565209806903477,19.73913043478261,24,absorbing,50,3.4117296668700874,56608,94,1004,0,0
left,0.55,40,11,64,64,6.0,4,64,3.565209806903477,19.73913043478261,24,absorbing,51,3.4986228747293353,56608,94,1004,0,0
left,0.55,41,11,64,64,6.0,4,64,3.565209806903477,19.73913043478261,24,absorbing,52,3.584009707905352,56608,94,1004,0,0
left,0.55,42,11,64,64,6.0,4,64,3.478253285164347,17.652173913043477,24,absorbing,53,3.6705404999665916,41248,94,908,0,0
left,0.55,43,11,64,64,6.0,4,64,3.4347750242933457,16.26086956521739,24,absorbing,54,3.744859582744539,37152,94,844,0,0
left,0.55,44,11,64,64,6.0,4,64,3.434775024033679,16.26086956521739,24,absorbing,55,3.8130801669321954,37152,94,844,0,0
left,0.55,45,11,64,64,6.0,4,64,3.478253284643578,16.956521739130434,24,absorbing,56,3.882094082888216,39200,94,876,0,0
right,0.55,45,12,64,64,6.0,4,64,3.5652098063576885,19.043478260869566,24,absorbing,57,3.9556792080402374,48416,94,972,0,0
left,0.55,46,12,64,64,6.0,4,64,3.695644588705294,21.130434782608695,24,absorbing,58,4.044806708116084,58656,94,1068,0,0
left,0.55,47,12,64,64,6.0,4,64,3.565209809681257,20.26086956521739,24,absorbing,59,4.155620582867414,55072,94,1028,0,0
left,0.55,48,12,64,64,6.000000000000001,4,64,3.6521663314204,22.347826086956523,24,absorbing,60,4.29510770784691,76576,94,1124,0,0
right,0.55,48,13,64,64,6.0,4,64,3.428499419574507,19.391304347826086,24,absorbing,61,4.422837374731898,67824,94,1052,0,0
left,0.55,49,13,64,64,6.0,4,64,3.5156298438883558,19.91304347826087,24,absorbing,62,4.541044999845326,59120,94,1012,0,0
left,0.55,50,13,64,64,6.0,4,64,3.5417907724448976,20.608695652173914,24,absorbing,63,4.6426149578765035,61168,94,1044,0,0
left,0.55,51,13,64,64,6.0,4,64,3.4983450653717982,20.26086956521739,24,absorbing,64,4.744312291964889,59632,94,1028,0,0
left,0.55,52,13,64,64,6.0,4,64,3.6026102041192276,20.17391304347826,24,absorbing,65,4.859931000042707,61152,94,1056,0,0
left,0.55,53,13,64,64,6.0,4,64,3.6895667258583584,20.434782608695652,24,absorbing,66,4.973692458122969,56416,94,1036,0,0
left,0.55,54,13,64,64,6.0,4,64,3.776501164663409,21.130434782608695,24,absorbing,67,5.067211749963462,57568,94,1068,0,0
left,0.55,55,13,64,64,6.0,4,64,3.7765011646634092,21.130434782608695,24,absorbing,68,5.170479749795049,57568,94,1068,0,0
left,0.55,56,13,64,64,6.0,4,64,3.7765011646634092,21.130434782608695,24,absorbing,69,5.263580957893282,57568,94,1068,0,0
